samplename,key,value
20210309T0110-KUM-Nagahama-NC,temp,9.5
20210309T0110-KUM-Nagahama-NC,salinity,2.96
20210309T0110-KUM-Nagahama-NC,samp_size,500
20210309T0110-KUM-Nagahama-NC,size_frac_low,0.45
20210309T0110-KUM-Nagahama-NC,num_filter,1
20210309T0110-KUM-Nagahama-NC,filter_prod_name,Sterivex-HV
20210309T0110-KUM-Nagahama-NC,samp_store_temp,-20
20210309T0110-KUM-Nagahama-NC,samp_store_sol,RNAlater
20210316T0110-KUM-Nagahama,samp_name,20210316T0110-KUM-Nagahama
20210316T0110-KUM-Nagahama,project_name,ANEMONE 2020KibanS
20210316T0110-KUM-Nagahama,correspondence,Reiji Masuda
20210316T0110-KUM-Nagahama,worldmesh,20533512
20210316T0110-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20210316T0110-KUM-Nagahama,samp_taxon_id,metagenome
20210316T0110-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210316T0110-KUM-Nagahama,collection_date,2021-03-16T10:10:00+09:00
20210316T0110-KUM-Nagahama,collection_date_local,2021-03-16T10:10:00+09:00
20210316T0110-KUM-Nagahama,collection_date_utc,2021-03-16T01:10:00Z
20210316T0110-KUM-Nagahama,samp_size,2000
20210316T0110-KUM-Nagahama,size_frac_low,0.45
20210316T0110-KUM-Nagahama,num_filter,2
20210316T0110-KUM-Nagahama,filter_prod_name,Sterivex-HV
20210316T0110-KUM-Nagahama,samp_store_temp,-20
20210316T0110-KUM-Nagahama,samp_store_sol,RNAlater
20210323T0110-KUM-Nagahama,samp_name,20210323T0110-KUM-Nagahama
20210323T0110-KUM-Nagahama,project_name,ANEMONE 2020KibanS
20210323T0110-KUM-Nagahama,correspondence,Reiji Masuda
20210323T0110-KUM-Nagahama,worldmesh,20533512
20210323T0110-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20210323T0110-KUM-Nagahama,samp_taxon_id,metagenome
20210323T0110-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210323T0110-KUM-Nagahama,collection_date,2021-03-23T10:10:00+09:00
20210323T0110-KUM-Nagahama,collection_date_local,2021-03-23T10:10:00+09:00
20210323T0110-KUM-Nagahama,collection_date_utc,2021-03-23T01:10:00Z
20210323T0110-KUM-Nagahama,samp_size,1200
20210323T0110-KUM-Nagahama,size_frac_low,0.45
20210323T0110-KUM-Nagahama,num_filter,2
20210323T0110-KUM-Nagahama,filter_prod_name,Sterivex-HV
20210323T0110-KUM-Nagahama,samp_store_temp,-20
20210323T0110-KUM-Nagahama,samp_store_sol,RNAlater
20210330T0120-KUM-Nagahama,samp_name,20210330T0120-KUM-Nagahama
20210330T0120-KUM-Nagahama,project_name,ANEMONE 2020KibanS
20210330T0120-KUM-Nagahama,correspondence,Reiji Masuda
20210330T0120-KUM-Nagahama,worldmesh,20533512
20210330T0120-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20210330T0120-KUM-Nagahama,samp_taxon_id,metagenome
20210330T0120-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210330T0120-KUM-Nagahama,collection_date,2021-03-30T10:20:00+09:00
20210330T0120-KUM-Nagahama,collection_date_local,2021-03-30T10:20:00+09:00
20210330T0120-KUM-Nagahama,collection_date_utc,2021-03-30T01:20:00Z
20210330T0120-KUM-Nagahama,samp_size,1600
20210330T0120-KUM-Nagahama,size_frac_low,0.45
20210330T0120-KUM-Nagahama,num_filter,2
20210330T0120-KUM-Nagahama,filter_prod_name,Sterivex-HV
20210330T0120-KUM-Nagahama,samp_store_temp,-20
20210330T0120-KUM-Nagahama,samp_store_sol,RNAlater
20200318T0420-HUF-MutsuSekine,samp_name,20200318T0420-HUF-MutsuSekine
20200318T0420-HUF-MutsuSekine,project_name,ANEMONE 2020KibanS
20200318T0420-HUF-MutsuSekine,correspondence,Akihide Kasai
20200318T0420-HUF-MutsuSekine,worldmesh,20624101
20200318T0420-HUF-MutsuSekine,lat_lon,41.37500000 141.18750000
20200318T0420-HUF-MutsuSekine,samp_taxon_id,metagenome
20200318T0420-HUF-MutsuSekine,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200318T0420-HUF-MutsuSekine,collection_date,2020-03-18T13:20:00+09:00
20200318T0420-HUF-MutsuSekine,collection_date_local,2020-03-18T13:20:00+09:00
20200318T0420-HUF-MutsuSekine,collection_date_utc,2020-03-18T04:20:00Z
20200318T0420-HUF-MutsuSekine,samp_size,7600
20200318T0420-HUF-MutsuSekine,size_frac_low,0.45
20200318T0420-HUF-MutsuSekine,num_filter,2
20200318T0420-HUF-MutsuSekine,filter_prod_name,Sterivex-HV
20200318T0420-HUF-MutsuSekine,samp_store_temp,-20
20200318T0420-HUF-MutsuSekine,samp_store_sol,RNAlater
20200324T0420-HUF-MutsuSekine,samp_name,20200324T0420-HUF-MutsuSekine
20200324T0420-HUF-MutsuSekine,project_name,ANEMONE 2020KibanS
20200324T0420-HUF-MutsuSekine,correspondence,Akihide Kasai
20200324T0420-HUF-MutsuSekine,worldmesh,20624101
20200324T0420-HUF-MutsuSekine,lat_lon,41.37500000 141.18750000
20200324T0420-HUF-MutsuSekine,samp_taxon_id,metagenome
20200324T0420-HUF-MutsuSekine,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200324T0420-HUF-MutsuSekine,collection_date,2020-03-24T13:20:00+09:00
20200324T0420-HUF-MutsuSekine,collection_date_local,2020-03-24T13:20:00+09:00
20200324T0420-HUF-MutsuSekine,collection_date_utc,2020-03-24T04:20:00Z
20200324T0420-HUF-MutsuSekine,samp_size,7940
20200324T0420-HUF-MutsuSekine,size_frac_low,0.45
20200324T0420-HUF-MutsuSekine,num_filter,1
20200324T0420-HUF-MutsuSekine,filter_prod_name,Sterivex-HV
20200324T0420-HUF-MutsuSekine,samp_store_temp,-20
20200324T0420-HUF-MutsuSekine,samp_store_sol,RNAlater
20200416T0135-WAK-Aridagawa,samp_name,20200416T0135-WAK-Aridagawa
20200416T0135-WAK-Aridagawa,project_name,ANEMONE 2020KibanS
20200416T0135-WAK-Aridagawa,correspondence,Hisashi Hasegawa
20200416T0135-WAK-Aridagawa,worldmesh,20513504
20200416T0135-WAK-Aridagawa,lat_lon,34.04166667 135.56250000
20200416T0135-WAK-Aridagawa,samp_taxon_id,metagenome
20200416T0135-WAK-Aridagawa,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200416T0135-WAK-Aridagawa,collection_date,2020-04-16T10:35:00+09:00
20200416T0135-WAK-Aridagawa,collection_date_local,2020-04-16T10:35:00+09:00
20200416T0135-WAK-Aridagawa,collection_date_utc,2020-04-16T01:35:00Z
20200416T0135-WAK-Aridagawa,samp_size,1000
20200416T0135-WAK-Aridagawa,size_frac_low,0.45
20200416T0135-WAK-Aridagawa,num_filter,2
20200416T0135-WAK-Aridagawa,filter_prod_name,Sterivex-HV
20200416T0135-WAK-Aridagawa,samp_store_temp,-20
20200416T0135-WAK-Aridagawa,samp_store_sol,RNAlater
20200421T0200-HUF-MutsuSekine,samp_name,20200421T0200-HUF-MutsuSekine
20200421T0200-HUF-MutsuSekine,project_name,ANEMONE 2020KibanS
20200421T0200-HUF-MutsuSekine,correspondence,Akihide Kasai
20200421T0200-HUF-MutsuSekine,worldmesh,20624101
20200421T0200-HUF-MutsuSekine,lat_lon,41.37500000 141.18750000
20200421T0200-HUF-MutsuSekine,samp_taxon_id,metagenome
20200421T0200-HUF-MutsuSekine,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200421T0200-HUF-MutsuSekine,collection_date,2020-04-21T11:00:00+09:00
20200421T0200-HUF-MutsuSekine,collection_date_local,2020-04-21T11:00:00+09:00
20200421T0200-HUF-MutsuSekine,collection_date_utc,2020-04-21T02:00:00Z
20200421T0200-HUF-MutsuSekine,samp_size,2000
20200421T0200-HUF-MutsuSekine,size_frac_low,0.45
20200421T0200-HUF-MutsuSekine,num_filter,2
20200421T0200-HUF-MutsuSekine,filter_prod_name,Sterivex-HV
20200421T0200-HUF-MutsuSekine,samp_store_temp,-20
20200421T0200-HUF-MutsuSekine,samp_store_sol,RNAlater
20200421T2336-UTO-OtsuchiBay,samp_name,20200421T2336-UTO-OtsuchiBay
20200421T2336-UTO-OtsuchiBay,project_name,ANEMONE 2020KibanS
20200421T2336-UTO-OtsuchiBay,correspondence,Yuki Minegishi
20200421T2336-UTO-OtsuchiBay,worldmesh,20594107
20200421T2336-UTO-OtsuchiBay,lat_lon,39.37500000 141.93750000
20200421T2336-UTO-OtsuchiBay,samp_taxon_id,metagenome
20200421T2336-UTO-OtsuchiBay,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200421T2336-UTO-OtsuchiBay,collection_date,2020-04-22T8:36:00+09:00
20200421T2336-UTO-OtsuchiBay,collection_date_local,2020-04-22T8:36:00+09:00
20200421T2336-UTO-OtsuchiBay,collection_date_utc,2020-04-21T23:36:00Z
20200421T2336-UTO-OtsuchiBay,samp_size,2000
20200421T2336-UTO-OtsuchiBay,size_frac_low,0.45
20200421T2336-UTO-OtsuchiBay,num_filter,2
20200421T2336-UTO-OtsuchiBay,filter_prod_name,Sterivex-HV
20200421T2336-UTO-OtsuchiBay,samp_store_temp,-20
20200421T2336-UTO-OtsuchiBay,samp_store_sol,RNAlater
20200422T0130-UMI-UshimadoRinkai,samp_name,20200422T0130-UMI-UshimadoRinkai
20200422T0130-UMI-UshimadoRinkai,project_name,ANEMONE 2020KibanS
20200422T0130-UMI-UshimadoRinkai,correspondence,Ryuya Sakamoto
20200422T0130-UMI-UshimadoRinkai,worldmesh,20513471
20200422T0130-UMI-UshimadoRinkai,lat_lon,34.62500000 134.18750000
20200422T0130-UMI-UshimadoRinkai,samp_taxon_id,metagenome
20200422T0130-UMI-UshimadoRinkai,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200422T0130-UMI-UshimadoRinkai,collection_date,2020-04-22T10:30:00+09:00
20200422T0130-UMI-UshimadoRinkai,collection_date_local,2020-04-22T10:30:00+09:00
20200422T0130-UMI-UshimadoRinkai,collection_date_utc,2020-04-22T01:30:00Z
20200422T0130-UMI-UshimadoRinkai,samp_size,1000
20200422T0130-UMI-UshimadoRinkai,size_frac_low,0.45
20200422T0130-UMI-UshimadoRinkai,num_filter,2
20200422T0130-UMI-UshimadoRinkai,filter_prod_name,Sterivex-HV
20200422T0130-UMI-UshimadoRinkai,samp_store_temp,-20
20200422T0130-UMI-UshimadoRinkai,samp_store_sol,RNAlater
20200428T0045-NTK-Kotohiragawa,samp_name,20200428T0045-NTK-Kotohiragawa
20200428T0045-NTK-Kotohiragawa,project_name,ANEMONE 2020KibanS
20200428T0045-NTK-Kotohiragawa,correspondence,Karibu Hukuzawa
20200428T0045-NTK-Kotohiragawa,worldmesh,20674210
20200428T0045-NTK-Kotohiragawa,lat_lon,44.79166667 142.06250000
20200428T0045-NTK-Kotohiragawa,samp_taxon_id,metagenome
20200428T0045-NTK-Kotohiragawa,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200428T0045-NTK-Kotohiragawa,collection_date,2020-04-28T9:45:00+09:00
20200428T0045-NTK-Kotohiragawa,collection_date_local,2020-04-28T9:45:00+09:00
20200428T0045-NTK-Kotohiragawa,collection_date_utc,2020-04-28T00:45:00Z
20200428T0045-NTK-Kotohiragawa,samp_size,1000
20200428T0045-NTK-Kotohiragawa,size_frac_low,0.45
20200428T0045-NTK-Kotohiragawa,num_filter,2
20200428T0045-NTK-Kotohiragawa,filter_prod_name,Sterivex-HV
20200428T0045-NTK-Kotohiragawa,samp_store_temp,-20
20200428T0045-NTK-Kotohiragawa,samp_store_sol,RNAlater
20200507T0020-AMS-Asamushi,samp_name,20200507T0020-AMS-Asamushi
20200507T0020-AMS-Asamushi,project_name,ANEMONE 2020KibanS
20200507T0020-AMS-Asamushi,correspondence,Hirokazu Abe
20200507T0020-AMS-Asamushi,worldmesh,20614026
20200507T0020-AMS-Asamushi,lat_lon,40.87500000 140.81250000
20200507T0020-AMS-Asamushi,samp_taxon_id,metagenome
20200507T0020-AMS-Asamushi,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200507T0020-AMS-Asamushi,collection_date,2020-05-07T9:20:00+09:00
20200507T0020-AMS-Asamushi,collection_date_local,2020-05-07T9:20:00+09:00
20200507T0020-AMS-Asamushi,collection_date_utc,2020-05-07T00:20:00Z
20200507T0020-AMS-Asamushi,samp_size,2000
20200507T0020-AMS-Asamushi,size_frac_low,0.45
20200507T0020-AMS-Asamushi,num_filter,2
20200507T0020-AMS-Asamushi,filter_prod_name,Sterivex-HV
20200507T0020-AMS-Asamushi,samp_store_temp,-20
20200507T0020-AMS-Asamushi,samp_store_sol,RNAlater
20200521T0100-UMI-UshimadoRinkai,samp_name,20200521T0100-UMI-UshimadoRinkai
20200521T0100-UMI-UshimadoRinkai,project_name,ANEMONE 2020KibanS
20200521T0100-UMI-UshimadoRinkai,correspondence,Ryuya Sakamoto
20200521T0100-UMI-UshimadoRinkai,worldmesh,20513471
20200521T0100-UMI-UshimadoRinkai,lat_lon,34.62500000 134.18750000
20200521T0100-UMI-UshimadoRinkai,samp_taxon_id,metagenome
20200521T0100-UMI-UshimadoRinkai,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200521T0100-UMI-UshimadoRinkai,collection_date,2020-05-21T10:00:00+09:00
20200521T0100-UMI-UshimadoRinkai,collection_date_local,2020-05-21T10:00:00+09:00
20200521T0100-UMI-UshimadoRinkai,collection_date_utc,2020-05-21T01:00:00Z
20200521T0100-UMI-UshimadoRinkai,samp_size,1000
20200521T0100-UMI-UshimadoRinkai,size_frac_low,0.45
20200521T0100-UMI-UshimadoRinkai,num_filter,2
20200521T0100-UMI-UshimadoRinkai,filter_prod_name,Sterivex-HV
20200521T0100-UMI-UshimadoRinkai,samp_store_temp,-20
20200521T0100-UMI-UshimadoRinkai,samp_store_sol,RNAlater
20200525T0415-UTO-OtsuchiBay,samp_name,20200525T0415-UTO-OtsuchiBay
20200525T0415-UTO-OtsuchiBay,project_name,ANEMONE 2020KibanS
20200525T0415-UTO-OtsuchiBay,correspondence,Yuki Minegishi
20200525T0415-UTO-OtsuchiBay,worldmesh,20594107
20200525T0415-UTO-OtsuchiBay,lat_lon,39.37500000 141.93750000
20200525T0415-UTO-OtsuchiBay,samp_taxon_id,metagenome
20200525T0415-UTO-OtsuchiBay,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200525T0415-UTO-OtsuchiBay,collection_date,2020-05-25T13:15:00+09:00
20200525T0415-UTO-OtsuchiBay,collection_date_local,2020-05-25T13:15:00+09:00
20200525T0415-UTO-OtsuchiBay,collection_date_utc,2020-05-25T04:15:00Z
20200525T0415-UTO-OtsuchiBay,samp_size,2000
20200525T0415-UTO-OtsuchiBay,size_frac_low,0.45
20200525T0415-UTO-OtsuchiBay,num_filter,2
20200525T0415-UTO-OtsuchiBay,filter_prod_name,Sterivex-HV
20200525T0415-UTO-OtsuchiBay,samp_store_temp,-20
20200525T0415-UTO-OtsuchiBay,samp_store_sol,RNAlater
20200526T0603-HYM-Amanogawa,samp_name,20200526T0603-HYM-Amanogawa
20200526T0603-HYM-Amanogawa,project_name,ANEMONE 2020KibanS
20200526T0603-HYM-Amanogawa,correspondence,Osamu Kishida
20200526T0603-HYM-Amanogawa,worldmesh,20624051
20200526T0603-HYM-Amanogawa,lat_lon,41.79166667 140.18750000
20200526T0603-HYM-Amanogawa,samp_taxon_id,metagenome
20200526T0603-HYM-Amanogawa,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200526T0603-HYM-Amanogawa,collection_date,2020-05-26T15:03:00+09:00
20200526T0603-HYM-Amanogawa,collection_date_local,2020-05-26T15:03:00+09:00
20200526T0603-HYM-Amanogawa,collection_date_utc,2020-05-26T06:03:00Z
20200526T0603-HYM-Amanogawa,samp_size,1000
20200526T0603-HYM-Amanogawa,size_frac_low,0.45
20200526T0603-HYM-Amanogawa,num_filter,2
20200526T0603-HYM-Amanogawa,filter_prod_name,Sterivex-HV
20200526T0603-HYM-Amanogawa,samp_store_temp,-20
20200526T0603-HYM-Amanogawa,samp_store_sol,RNAlater
20200527T0500-KRF-Kasuya,samp_name,20200527T0500-KRF-Kasuya
20200527T0500-KRF-Kasuya,project_name,ANEMONE 2020KibanS
20200527T0500-KRF-Kasuya,correspondence,Tsutomu Enoi
20200527T0500-KRF-Kasuya,worldmesh,20503034
20200527T0500-KRF-Kasuya,lat_lon,33.62500000 130.56250000
20200527T0500-KRF-Kasuya,samp_taxon_id,metagenome
20200527T0500-KRF-Kasuya,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200527T0500-KRF-Kasuya,collection_date,2020-05-27T14:00:00+09:00
20200527T0500-KRF-Kasuya,collection_date_local,2020-05-27T14:00:00+09:00
20200527T0500-KRF-Kasuya,collection_date_utc,2020-05-27T05:00:00Z
20200527T0500-KRF-Kasuya,samp_size,1000
20200527T0500-KRF-Kasuya,size_frac_low,0.45
20200527T0500-KRF-Kasuya,num_filter,2
20200527T0500-KRF-Kasuya,filter_prod_name,Sterivex-HV
20200527T0500-KRF-Kasuya,samp_store_temp,-20
20200527T0500-KRF-Kasuya,samp_store_sol,RNAlater
20200616T2350-NTK-Kotohiragawa,samp_name,20200616T2350-NTK-Kotohiragawa
20200616T2350-NTK-Kotohiragawa,project_name,ANEMONE 2020KibanS
20200616T2350-NTK-Kotohiragawa,correspondence,Karibu Hukuzawa
20200616T2350-NTK-Kotohiragawa,worldmesh,20674210
20200616T2350-NTK-Kotohiragawa,lat_lon,44.79166667 142.06250000
20200616T2350-NTK-Kotohiragawa,samp_taxon_id,metagenome
20200616T2350-NTK-Kotohiragawa,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200616T2350-NTK-Kotohiragawa,collection_date,2020-06-17T8:50:00+09:00
20200616T2350-NTK-Kotohiragawa,collection_date_local,2020-06-17T8:50:00+09:00
20200616T2350-NTK-Kotohiragawa,collection_date_utc,2020-06-16T23:50:00Z
20200616T2350-NTK-Kotohiragawa,samp_size,1000
20200616T2350-NTK-Kotohiragawa,size_frac_low,0.45
20200616T2350-NTK-Kotohiragawa,num_filter,2
20200616T2350-NTK-Kotohiragawa,filter_prod_name,Sterivex-HV
20200616T2350-NTK-Kotohiragawa,samp_store_temp,-20
20200616T2350-NTK-Kotohiragawa,samp_store_sol,RNAlater
20200622T0100-UMI-UshimadoRinkai,samp_name,20200622T0100-UMI-UshimadoRinkai
20200622T0100-UMI-UshimadoRinkai,project_name,ANEMONE 2020KibanS
20200622T0100-UMI-UshimadoRinkai,correspondence,Ryuya Sakamoto
20200622T0100-UMI-UshimadoRinkai,worldmesh,20513471
20200622T0100-UMI-UshimadoRinkai,lat_lon,34.62500000 134.18750000
20200622T0100-UMI-UshimadoRinkai,samp_taxon_id,metagenome
20200622T0100-UMI-UshimadoRinkai,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200622T0100-UMI-UshimadoRinkai,collection_date,2020-06-22T10:00:00+09:00
20200622T0100-UMI-UshimadoRinkai,collection_date_local,2020-06-22T10:00:00+09:00
20200622T0100-UMI-UshimadoRinkai,collection_date_utc,2020-06-22T01:00:00Z
20200622T0100-UMI-UshimadoRinkai,samp_size,1000
20200622T0100-UMI-UshimadoRinkai,size_frac_low,0.45
20200622T0100-UMI-UshimadoRinkai,num_filter,2
20200622T0100-UMI-UshimadoRinkai,filter_prod_name,Sterivex-HV
20200622T0100-UMI-UshimadoRinkai,samp_store_temp,-20
20200622T0100-UMI-UshimadoRinkai,samp_store_sol,RNAlater
20200623T0530-TMK-Horonaigawa,samp_name,20200623T0530-TMK-Horonaigawa
20200623T0530-TMK-Horonaigawa,project_name,ANEMONE 2020KibanS
20200623T0530-TMK-Horonaigawa,correspondence,Osamu Kishida
20200623T0530-TMK-Horonaigawa,worldmesh,20644104
20200623T0530-TMK-Horonaigawa,lat_lon,42.70833333 141.56250000
20200623T0530-TMK-Horonaigawa,samp_taxon_id,metagenome
20200623T0530-TMK-Horonaigawa,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200623T0530-TMK-Horonaigawa,collection_date,2020-06-23T14:30:00+09:00
20200623T0530-TMK-Horonaigawa,collection_date_local,2020-06-23T14:30:00+09:00
20200623T0530-TMK-Horonaigawa,collection_date_utc,2020-06-23T05:30:00Z
20200623T0530-TMK-Horonaigawa,samp_size,1000
20200623T0530-TMK-Horonaigawa,size_frac_low,0.45
20200623T0530-TMK-Horonaigawa,num_filter,2
20200623T0530-TMK-Horonaigawa,filter_prod_name,Sterivex-HV
20200623T0530-TMK-Horonaigawa,samp_store_temp,-20
20200623T0530-TMK-Horonaigawa,samp_store_sol,RNAlater
20200630T0200-KRF-Kasuya,samp_name,20200630T0200-KRF-Kasuya
20200630T0200-KRF-Kasuya,project_name,ANEMONE 2020KibanS
20200630T0200-KRF-Kasuya,correspondence,Tsutomu Enoi
20200630T0200-KRF-Kasuya,worldmesh,20503034
20200630T0200-KRF-Kasuya,lat_lon,33.62500000 130.56250000
20200630T0200-KRF-Kasuya,samp_taxon_id,metagenome
20200630T0200-KRF-Kasuya,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200630T0200-KRF-Kasuya,collection_date,2020-06-30T11:00:00+09:00
20200630T0200-KRF-Kasuya,collection_date_local,2020-06-30T11:00:00+09:00
20200630T0200-KRF-Kasuya,collection_date_utc,2020-06-30T02:00:00Z
20200630T0200-KRF-Kasuya,samp_size,1000
20200630T0200-KRF-Kasuya,size_frac_low,0.45
20200630T0200-KRF-Kasuya,num_filter,2
20200630T0200-KRF-Kasuya,filter_prod_name,Sterivex-HV
20200630T0200-KRF-Kasuya,samp_store_temp,-20
20200630T0200-KRF-Kasuya,samp_store_sol,RNAlater
20200720T0215-TMK-Horonaigawa,samp_name,20200720T0215-TMK-Horonaigawa
20200720T0215-TMK-Horonaigawa,project_name,ANEMONE 2020KibanS
20200720T0215-TMK-Horonaigawa,correspondence,Osamu Kishida
20200720T0215-TMK-Horonaigawa,worldmesh,20644104
20200720T0215-TMK-Horonaigawa,lat_lon,42.70833333 141.56250000
20200720T0215-TMK-Horonaigawa,samp_taxon_id,metagenome
20200720T0215-TMK-Horonaigawa,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200720T0215-TMK-Horonaigawa,collection_date,2020-07-20T11:15:00+09:00
20200720T0215-TMK-Horonaigawa,collection_date_local,2020-07-20T11:15:00+09:00
20200720T0215-TMK-Horonaigawa,collection_date_utc,2020-07-20T02:15:00Z
20200720T0215-TMK-Horonaigawa,samp_size,1000
20200720T0215-TMK-Horonaigawa,size_frac_low,0.45
20200720T0215-TMK-Horonaigawa,num_filter,2
20200720T0215-TMK-Horonaigawa,filter_prod_name,Sterivex-HV
20200720T0215-TMK-Horonaigawa,samp_store_temp,-20
20200720T0215-TMK-Horonaigawa,samp_store_sol,RNAlater
20200729T0445-WAK-Aridagawa,samp_name,20200729T0445-WAK-Aridagawa
20200729T0445-WAK-Aridagawa,project_name,ANEMONE 2020KibanS
20200729T0445-WAK-Aridagawa,correspondence,Hisashi Hasegawa
20200729T0445-WAK-Aridagawa,worldmesh,20513504
20200729T0445-WAK-Aridagawa,lat_lon,34.04166667 135.56250000
20200729T0445-WAK-Aridagawa,samp_taxon_id,metagenome
20200729T0445-WAK-Aridagawa,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200729T0445-WAK-Aridagawa,collection_date,2020-07-29T13:45:00+09:00
20200729T0445-WAK-Aridagawa,collection_date_local,2020-07-29T13:45:00+09:00
20200729T0445-WAK-Aridagawa,collection_date_utc,2020-07-29T04:45:00Z
20200729T0445-WAK-Aridagawa,samp_size,1000
